galaxyID,tstep,t,tlookback,z,M_star,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_coldgas_los,sigma_hotgas_los,SFR_10,SFR_100,sSFR_10,sSFR_100
m11e_r7100,126,2.2629842,11.473231823,2.851851702,144469570.0,190.4296875,19.20128631591797,13.168341392676727,17.32508659362793,11.886759375160466,14.206994763890101,15.566953648649584,1708150.0,5049621.0,-8.92725036884611,-9.45651759083083
m11e_r7100,125,2.2423232,11.493892822,2.875776768,142830600.0,192.2607421875,19.11464500427246,13.187520847331843,13.60191822052002,6.9068840181078,11.48123379138718,16.025829090836247,226303.67,3404994.0,-9.800129635620998,-9.622704885277278
m11e_r7100,124,2.221720348,11.514495674,2.89999938,142087150.0,192.2607421875,18.80887794494629,13.137098254560824,18.333772659301758,11.917507608246524,14.405136004750286,16.261137667517204,503232.0,3415371.5,-9.450786559679369,-9.619116859254875
m11e_r7100,123,2.201173667,11.535042355,2.924528122,140048380.0,191.650390625,18.816890716552734,12.683214294208746,9.296757698059082,7.725482186480566,17.338559871735896,16.764342757814646,318793.12,3263310.5,-9.642769154964904,-9.632619703578928
m11e_r7100,122,2.180684255,11.555531768,2.949367762,138361540.0,191.650390625,18.70574188232422,13.246485950506841,11.781461715698242,8.583329193827888,12.763310431072334,17.104022500081452,1118070.8,3971444.5,-9.092546088639162,-9.542066876859757
m11e_r7100,121,2.160254336,11.575961686,2.974521875,136046770.0,192.2607421875,18.67210578918457,13.002937835153569,12.174403190612793,12.820590763680105,13.789434824652853,18.2466542291544,166069.05,12411700.0,-9.913399535792523,-9.039856959086585
m11e_r7100,120,2.139881577,11.596334445,3.0,135532500.0,193.4814453125,18.846508026123047,12.999926632377013,7.740753650665283,8.291374165320608,15.308323351875348,19.525561170738946,119780.07,14307350.0,-10.05365887279092,-8.976484235067794
m11e_r7100,119,2.12007483,11.616141192,3.025157452,135099250.0,194.7021484375,19.639663696289062,13.517923947303792,27.178125381469727,15.503680142009218,18.050503359253856,20.34655657575881,254664.25,15387766.0,-9.724684949038368,-8.943477358206438
m11e_r7100,118,2.100324311,11.635891711,3.050632954,134837890.0,195.3125,20.527812957763672,13.942643789064437,35.805747985839844,24.771739902821206,25.485553334925605,20.93655525711017,402274.3,16170067.0,-9.52528964015077,-8.921100122046463
m11e_r7100,117,2.080629949,11.655586073,3.076433182,134122530.0,196.533203125,21.219898223876953,14.144360419735289,37.08922576904297,28.418507107194547,35.80121231229162,19.572759807793098,2568446.5,17215908.0,-8.717831206680309,-8.891571797437543
