galaxyID,timestep,t,z,M_star,R_halflight_s,R_halflight_c,R_halfmass,sigma_star,sigma_youngstar,log_sigma_pred_10,log_sigma_pred_100,sigma_star_m,sigma_youngstar_m,SFR_10,SFR_100,sSFR_10,sSFR_100
502,001152,3.8939262324487363,1.6704464395318517,153584121.94156575,7022.6671038079585,4966.274999872933,7022.705078125,32.59694844789778,28.762185208827603,0.985739834538681,1.1177302560465991,46.18928444846348,27.65865660563135,24366.7238812302,1082952.3954558158,-10.799549177159102,-10.151736952869772
502,001104,3.732400783128718,1.7497370763223457,151431611.77919674,6825.179309545389,4841.214381132479,6825.25634765625,33.9978536282403,27.25707860154472,1.2701808303622653,1.1678077508499929,47.159310723131,24.364544211124816,609338.1144178223,1915218.0396565932,-9.395358200514002,-9.897998321084414
502,001056,3.5708753338024923,1.8348024148897657,145786055.28711745,6615.265453267605,4707.453657430229,6615.29541015625,32.57234650694017,23.39165626642953,1.1561337212764513,1.2631337908985172,44.930413041464256,23.98813717910361,169742.39935688765,5697512.457986287,-9.933925648117588,-9.408030701410166
502,000972,3.2882057974922643,1.9998184905538359,123486486.1154798,5628.2577104398915,3806.0417991425347,5628.662109375,27.202009943391815,32.87021200258998,0.8404312729166037,1.2927478128848873,50.30938022033997,36.80791648280754,4932.498590690462,8435851.924712947,-11.398552462845926,-9.165490484760653
502,000960,3.2478244351619865,2.0252918418930865,124364248.39434864,6162.2036043678645,4404.987215888021,6162.109375,27.104223381082104,38.36333536990385,0.9938878770842394,1.3304457854552438,43.429464559667835,23.932745798573873,28175.796575876746,12915947.652236316,-10.644819346406464,-8.983569273341473
502,000864,2.9247735365248344,2.2494992472345237,102238874.72448684,5181.933592095868,3528.3052211791937,5181.884765625,29.3059047682385,17.68134756473176,1.3147842744784852,1.2764687575482456,58.15941625552808,29.00184498972729,1161065.5389475534,7494199.5807963535,-8.94475932569294,-9.134890806080685
502,000775,2.6252784325761507,2.4969661795417086,87247790.27412428,5265.441753770234,3784.9876407708925,5265.5029296875,25.943855158002613,19.04850267881624,1.2781331974954142,1.2986449217693847,44.16650345807846,32.27448379912322,809517.6880808991,10243560.624489434,-9.03252809379717,-8.930303494320963
502,000768,2.6017226378840177,2.518400408649583,86389033.84444954,5235.6421778314925,3763.6835839496725,5235.595703125,25.15062739408944,19.48483495182866,1.228297194948646,1.3003738310838069,43.73560922359499,31.04227874356529,458556.12904448574,10488149.772877615,-9.27506611439521,-8.915759736441547
502,000672,2.2786717392425992,2.8485597433003114,70648714.63385536,2952.4844498992697,1953.8944667020023,2952.2705078125,22.599180224946583,21.98025439598765,1.216409431462893,1.2719464204737534,40.15104872057802,28.875440083818393,430226.08327529114,8167317.312962885,-9.215407528025178,-8.937024835873068
502,000635,2.154162538723089,2.9972897389694806,64295658.67569263,2840.889920188617,1866.7160907270083,2840.576171875,21.11578170083054,18.96439609042862,1.2150647991047154,1.2979100936532113,40.61789076161631,19.54535535096911,438711.58304897795,11442541.469578672,-9.166002548817584,-8.749659154746677
502,000576,1.9556208406011257,3.2663365241639744,38198158.30796175,2650.3724489187507,1714.554951136411,2650.7568359375,18.430160069112574,23.11546790912962,1.111332170323788,1.2205676994757901,46.95940323334296,52.80943750414501,159490.2879782658,5750139.182299126,-9.379308182058372,-8.822364067345323
