galaxyID,tstep,t,tlookback,z,M_star,R_halfmass,sigma_allstars_global,sigma_allstars_los,sigma_youngstar_global,sigma_youngstar_los,sigma_coldgas_los,sigma_hotgas_los,SFR_10,SFR_100,sSFR_10,sSFR_100
m11d_r7100,573,13.320920505,0.415295518,0.029508114,4922878000.0,11.444091796875,33.421024322509766,22.149773645149768,22.87176513671875,14.46757148261511,18.154502520957138,22.49170787199214,10056530.0,121001290.0,-9.689770915375078,-9.609429075681469
m11d_r7100,572,13.297663825,0.438552197,0.03119874,4903895000.0,11.444091796875,33.524871826171875,23.108305994071102,27.451114654541016,17.749964114696965,19.905404383579864,22.03967388229608,9644106.0,109989700.0,-9.706279191097975,-9.649189164529549
m11d_r7100,571,13.274388727,0.461827295,0.032894731,4880381000.0,11.29150390625,33.52316665649414,22.225090866153657,22.317846298217773,15.072754873046348,18.443485026476885,21.5221079351898,16457369.0,94518280.0,-9.472093314468596,-9.712937911337875
m11d_r7100,570,13.251093483,0.48512254,0.034596443,4850594300.0,11.29150390625,33.43174743652344,22.37408116606275,21.48312759399414,13.483840443671633,16.677365666881713,20.881758687743442,22458584.0,71959950.0,-9.334412581657771,-9.82870408746181
m11d_r7100,569,13.227780724,0.508435299,0.03630352,4818502700.0,11.29150390625,33.168067932128906,22.524279004548543,18.177093505859375,13.773525685844414,17.043150054250606,20.221837788597558,8383565.5,51569360.0,-9.75948334092049,-9.970520361065336
m11d_r7100,568,13.204446975,0.531769047,0.038016558,4807625700.0,11.138916015625,33.090667724609375,21.753179480191694,21.21576690673828,14.734811693307002,17.06336297354388,20.22328798864727,4655763.0,64368584.0,-10.013939786040856,-9.873256695145608
m11d_r7100,567,13.181093998,0.555122024,0.039735079,4799613400.0,10.986328125,32.95192337036133,21.94448379706602,18.481895446777344,14.20883026456925,15.977657229915952,20.235303943156783,5388580.0,75211410.0,-9.949731925916048,-9.804922541793145
m11d_r7100,566,13.157722684,0.578493338,0.041459441,4791961000.0,10.68115234375,32.747798919677734,22.176247991224695,26.07328987121582,17.25133214135969,16.23278749859215,20.76743372323491,4485494.0,89649360.0,-10.028703002728607,-9.727966089294927
m11d_r7100,565,13.134331301,0.601884722,0.043189406,4783415000.0,10.68115234375,32.565670013427734,22.08645727947595,20.07047462463379,13.169597841295795,17.768169548200028,21.042421226778295,7925802.5,90977770.0,-9.780694795342711,-9.720802763584256
m11d_r7100,564,13.110922492,0.62529353,0.044925094,4762619000.0,10.68115234375,32.233882904052734,22.03272331116387,20.422277450561523,13.106909345655545,15.509908173782991,20.524996655789874,10809444.0,90366320.0,-9.64404247332984,-9.721839232460933
m11d_r7100,563,13.087492771,0.648723251,0.046666741,4742472000.0,10.833740234375,31.77420997619629,22.077747367215192,17.52584457397461,12.39305142393352,15.413485242708116,20.66459146551106,10474099.0,79609180.0,-9.655888118548146,-9.775041620643865
m11d_r7100,562,13.064045664,0.672170358,0.048413992,4721239600.0,10.986328125,31.56340789794922,22.428841685095257,18.718242645263672,12.886800422204566,17.21987989697554,20.301888351793284,11662684.0,59634610.0,-9.607257528160433,-9.89855766792905
m11d_r7100,561,13.040577678,0.695638344,0.050167203,4707810000.0,10.986328125,31.294775009155273,21.68534777962152,20.389806747436523,14.632939114874068,18.619783000961412,20.18168987278672,7802511.0,47949816.0,-9.780584518269825,-9.9920319629051
m11d_r7100,560,13.017090587,0.719125435,0.051926374,4697704000.0,10.986328125,31.01143455505371,21.79877855326213,20.699398040771484,14.204124866618073,17.214115713098458,20.104782695514896,20983142.0,38106040.0,-9.350015123049003,-10.090891823704093
m11d_r7100,559,12.99358529,0.742630732,0.053691268,4672402400.0,11.138916015625,30.817596435546875,21.380016899750906,19.73310089111328,13.264346997447033,15.50545847540931,20.107556788855113,1225383.2,12786720.0,-10.581268301729667,-10.562781086088682
m11d_r7100,558,12.970060047,0.766155975,0.055462241,4671217700.0,11.138916015625,31.0559139251709,20.573002830541583,16.28517723083496,12.53605057921218,16.236072275912235,20.349000414944893,1226230.8,11273519.0,-10.580857901847708,-10.617370603395912
m11d_r7100,557,12.946517521,0.789698501,0.057239056,4670036000.0,10.986328125,31.726673126220703,20.784958013872927,12.539831161499023,12.039832620601398,16.16132149818855,20.624870685032,1575375.0,9398071.0,-10.471936276192,-10.696281503775701
m11d_r7100,556,12.922954207,0.813261815,0.05902195,4669729000.0,10.986328125,32.60536575317383,21.28250624681072,18.714195251464844,15.170370579842746,16.507113651127124,21.082774341657178,740325.4,11738308.0,-10.799869020874185,-10.59968615543306
m11d_r7100,555,12.899372772,0.836843251,0.060810804,4670692400.0,10.986328125,33.45402908325195,22.262651606249335,20.588844299316406,14.198714878995457,15.839174149466615,21.49766252362047,1251378.5,20530354.0,-10.571992573159926,-10.356984824357754
m11d_r7100,554,12.87577147,0.860444553,0.062605739,4671123500.0,10.833740234375,34.0452880859375,22.757566392878502,20.906511306762695,14.045745033933855,14.530055361198475,22.4039202523226,424164.2,36514880.0,-11.04188734775587,-10.106951467931745
m11d_r7100,553,12.852151206,0.884064817,0.064406872,4672878600.0,10.68115234375,34.34318542480469,22.802974417621094,31.16457176208496,22.670777562303503,22.104247288951832,23.446953085155574,998129.44,57307110.0,-10.670397633305251,-9.911375974908053
m11d_r7100,552,12.828513772,0.90770225,0.066213965,4672777700.0,10.68115234375,34.293514251708984,22.55889374955546,26.548551559448242,19.809458750362435,21.361733221216156,24.395799604953357,4277353.0,130595810.0,-10.038400030195938,-9.553645886518758
m11d_r7100,551,12.804855652,0.93136037,0.068027258,4666407400.0,10.528564453125,33.84343338012695,22.715074277970942,26.89630126953125,22.35610727438663,25.16972597624479,24.861708501667856,5329795.0,147773020.0,-9.94227214928995,-9.499387493626074
m11d_r7100,550,12.781180411,0.955035611,0.06984663,4657009700.0,10.3759765625,33.624732971191406,22.520275995514304,29.760465621948242,20.88677947828151,25.523902655693085,24.423007450009393,16575207.0,144791040.0,-9.448648178349323,-9.507365451601512
m11d_r7100,549,12.757484527,0.978731495,0.07167232,4636100000.0,10.528564453125,33.734596252441406,23.40951310780089,60.062782287597656,31.319009722329888,37.04522879371709,22.95766831579822,11604638.0,126724900.0,-9.60152120661715,-9.563290860573302
m11d_r7100,548,12.733770684,1.002445338,0.07350421,4577070000.0,10.68115234375,33.54984664916992,23.062609111919272,19.68150520324707,12.426212742185978,17.126874522504757,20.917517051669343,35278852.0,71765700.0,-9.113073117581278,-9.804670660911489
m11d_r7100,547,12.710037131,1.026178891,0.075342536,4532606000.0,10.68115234375,33.66853713989258,22.918961872996164,21.608537673950195,15.11492189245119,15.811057955482525,21.050862017401517,6204993.0,31677932.0,-9.863606668846424,-10.155591142530097
m11d_r7100,546,12.68628478,1.049931242,0.077187061,4524279300.0,10.68115234375,33.6914176940918,23.037061783654075,28.353609085083008,21.224994023924985,16.153737307142322,21.467796865216904,2681921.5,30922988.0,-10.22710334537761,-10.165267955345085
m11d_r7100,545,12.662515436,1.073700586,0.079037786,4521025500.0,10.68115234375,33.61167526245117,22.885407267356364,38.7282829284668,22.869159668979353,20.340925570258534,22.139011090362565,1927294.5,36011828.0,-10.370288878014994,-10.098791792859895
m11d_r7100,544,12.638725566,1.097490456,0.080895066,4519294500.0,10.3759765625,33.71842575073242,23.34044702822215,29.261451721191406,20.116542862581987,19.703488379451507,22.541729340236664,5541950.5,77573020.0,-9.911407997210231,-9.765359917897934
m11d_r7100,543,12.614917867,1.121298155,0.082758665,4513731000.0,10.3759765625,34.202415466308594,23.13866129950233,31.57086944580078,20.601493527021844,20.98474659636994,23.37073043629475,3245522.0,97276930.0,-10.143251122883738,-9.66652583310714
m11d_r7100,542,12.591090582,1.14512544,0.084628701,4507378000.0,10.07080078125,34.87998962402344,24.12013805709835,35.38937759399414,23.500875357753273,23.697430999772227,24.47370801109081,4582348.0,115355576.0,-9.992835929586468,-9.591885405504936
m11d_r7100,541,12.567246415,1.168969607,0.086505175,4502034000.0,9.918212890625,35.51142120361328,24.64897638933668,49.89236068725586,29.887157661968548,28.727342263871925,25.243004701963173,9130892.0,134144750.0,-9.692895556828155,-9.525835075906025
m11d_r7100,540,12.543381824,1.192834198,0.088388205,4467379700.0,9.765625,35.39875411987305,23.57257282514923,30.258676528930664,21.435696403060422,19.257534329366862,25.350220636455262,20884702.0,139583790.0,-9.330224584809972,-9.50521787518505
m11d_r7100,539,12.51950041,1.216715613,0.090277672,4435511000.0,9.46044921875,35.056678771972656,23.757483901461303,23.076112747192383,15.958838950105733,18.761939518370326,24.98155062672575,13099354.0,128325540.0,-9.529693760703784,-9.53863055254635
m11d_r7100,538,12.495598624,1.240617398,0.092173934,4410858500.0,9.307861328125,34.84821701049805,24.56019161209155,25.301185607910156,15.749765208076369,19.2688245001,25.604894024784322,15058812.0,118646776.0,-9.466732414047861,-9.570267183885695
m11d_r7100,537,12.471677388,1.264538634,0.094076753,4385139000.0,9.1552734375,34.632511138916016,24.966319897997803,25.628843307495117,20.385093207961102,21.577864267752968,25.21547256460125,12464806.0,100798776.0,-9.546297860369679,-9.638528125479183
m11d_r7100,536,12.447740314,1.288475708,0.095986009,4347477000.0,9.46044921875,34.43905258178711,24.81872246849454,26.690807342529297,16.221152562093426,18.724370162573656,23.913376761060217,14381032.0,67625980.0,-9.480447239624478,-9.808123694864772
m11d_r7100,535,12.423782953,1.312433069,0.097902179,4323631000.0,9.765625,34.59232711791992,24.872771978960593,23.43947982788086,14.549713967889613,19.541920886904336,23.834823158646834,14581631.0,44216836.0,-9.472042528611379,-9.990260969694324
